Date,Currency,Exchange
6/24/2018,CAD,1.32
6/24/2018,AUD,1.55
6/24/2018,EUR,0.92
6/24/2018,GBP,0.79
6/25/2018,USD,1.0
6/25/2018,CAD,1.32
6/25/2018,AUD,1.55
6/25/2018,EUR,0.92
6/25/2018,GBP,0.79
6/26/2018,USD,1.0
6/26/2018,CAD,1.32
6/26/2018,AUD,1.55
6/26/2018,EUR,0.92
6/26/2018,GBP,0.79
6/27/2018,USD,1.0
6/27/2018,CAD,1.32
6/27/2018,AUD,1.55
6/27/2018,EUR,0.92
6/27/2018,GBP,0.79
6/28/2018,USD,1.0
6/28/2018,CAD,1.32
6/28/2018,AUD,1.55
6/28/2018,EUR,0.92
6/28/2018,GBP,0.79
6/29/2018,USD,1.0
6/29/2018,CAD,1.32
6/29/2018,AUD,1.55
6/29/2018,EUR,0.92
6/29/2018,GBP,0.79
6/30/2018,USD,1.0
6/30/2018,CAD,1.32
6/30/2018,AUD,1.55
6/30/2018,EUR,0.92
6/30/2018,GBP,0.79
7/1/2018,USD,1.0
7/1/2018,CAD,1.32
7/1/2018,AUD,1.55
7/1/2018,EUR,0.92
7/1/2018,GBP,0.79
7/2/2018,USD,1.0
7/2/2018,CAD,1.32
7/2/2018,AUD,1.55
7/2/2018,EUR,0.92
7/2/2018,GBP,0.79
7/3/2018,USD,1.0
7/3/2018,CAD,1.32
7/3/2018,AUD,1.55
7/3/2018,EUR,0.92
7/3/2018,GBP,0.79
7/4/2018,USD,1.0
7/4/2018,CAD,1.32
7/4/2018,AUD,1.55
7/4/2018,EUR,0.92
7/4/2018,GBP,0.79
7/5/2018,USD,1.0
7/5/2018,CAD,1.32
7/5/2018,AUD,1.55
7/5/2018,EUR,0.92
7/5/2018,GBP,0.79
7/6/2018,USD,1.0
7/6/2018,CAD,1.32
7/6/2018,AUD,1.55
7/6/2018,EUR,0.92
7/6/2018,GBP,0.79
7/7/2018,USD,1.0
7/7/2018,CAD,1.32
7/7/2018,AUD,1.55
7/7/2018,EUR,0.92
7/7/2018,GBP,0.79
7/8/2018,USD,1.0
7/8/2018,CAD,1.32
7/8/2018,AUD,1.55
7/8/2018,EUR,0.92
7/8/2018,GBP,0.79
7/9/2018,USD,1.0
7/9/2018,CAD,1.32
7/9/2018,AUD,1.55
7/9/2018,EUR,0.92
7/9/2018,GBP,0.79
7/10/2018,USD,1.0
7/10/2018,CAD,1.32
7/10/2018,AUD,1.55
7/10/2018,EUR,0.92
7/10/2018,GBP,0.79
7/11/2018,USD,1.0
7/11/2018,CAD,1.32
7/11/2018,AUD,1.55
7/11/2018,EUR,0.92
7/11/2018,GBP,0.79
7/12/2018,USD,1.0
7/12/2018,CAD,1.32
7/12/2018,AUD,1.55
7/12/2018,EUR,0.92
7/12/2018,GBP,0.79
7/13/2018,USD,1.0
7/13/2018,CAD,1.32
7/13/2018,AUD,1.55
7/13/2018,EUR,0.92
7/13/2018,GBP,0.79
7/14/2018,USD,1.0
7/14/2018,CAD,1.32
7/14/2018,AUD,1.55
7/14/2018,EUR,0.92
7/14/2018,GBP,0.79
7/15/2018,USD,1.0
7/15/2018,CAD,1.32
7/15/2018,AUD,1.55
7/15/2018,EUR,0.92
7/15/2018,GBP,0.79
7/16/2018,USD,1.0
7/16/2018,CAD,1.32
7/16/2018,AUD,1.55
7/16/2018,EUR,0.92
7/16/2018,GBP,0.79
7/17/2018,USD,1.0
7/17/2018,CAD,1.32
7/17/2018,AUD,1.55
7/17/2018,EUR,0.92
7/17/2018,GBP,0.79
7/18/2018,USD,1.0
7/18/2018,CAD,1.32
7/18/2018,AUD,1.55
7/18/2018,EUR,0.92
7/18/2018,GBP,0.79
7/19/2018,USD,1.0
7/19/2018,CAD,1.32
7/19/2018,AUD,1.55
7/19/2018,EUR,0.92
7/19/2018,GBP,0.79
7/20/2018,USD,1.0
7/20/2018,CAD,1.32
7/20/2018,AUD,1.55
7/20/2018,EUR,0.92
7/20/2018,GBP,0.79
7/21/2018,USD,1.0
7/21/2018,CAD,1.32
7/21/2018,AUD,1.55
7/21/2018,EUR,0.92
7/21/2018,GBP,0.79
7/22/2018,USD,1.0
7/22/2018,CAD,1.32
7/22/2018,AUD,1.55
7/22/2018,EUR,0.92
7/22/2018,GBP,0.79
7/23/2018,USD,1.0
7/23/2018,CAD,1.32
7/23/2018,AUD,1.55
7/23/2018,EUR,0.92
7/23/2018,GBP,0.79
7/24/2018,USD,1.0
7/24/2018,CAD,1.32
7/24/2018,AUD,1.55
7/24/2018,EUR,0.92
7/24/2018,GBP,0.79
7/25/2018,USD,1.0
7/25/2018,CAD,1.32
7/25/2018,AUD,1.55
7/25/2018,EUR,0.92
7/25/2018,GBP,0.79
7/26/2018,USD,1.0
7/26/2018,CAD,1.32
7/26/2018,AUD,1.55
7/26/2018,EUR,0.92
7/26/2018,GBP,0.79
7/27/2018,USD,1.0
7/27/2018,CAD,1.32
7/27/2018,AUD,1.55
7/27/2018,EUR,0.92
7/27/2018,GBP,0.79
7/28/2018,USD,1.0
7/28/2018,CAD,1.32
7/28/2018,AUD,1.55
7/28/2018,EUR,0.92
7/28/2018,GBP,0.79
7/29/2018,USD,1.0
7/29/2018,CAD,1.32
7/29/2018,AUD,1.55
7/29/2018,EUR,0.92
7/29/2018,GBP,0.79
7/30/2018,USD,1.0
7/30/2018,CAD,1.32
7/30/2018,AUD,1.55
7/30/2018,EUR,0.92
7/30/2018,GBP,0.79
7/31/2018,USD,1.0
7/31/2018,CAD,1.32
7/31/2018,AUD,1.55
7/31/2018,EUR,0.92
7/31/2018,GBP,0.79
8/1/2018,USD,1.0
8/1/2018,CAD,1.32
8/1/2018,AUD,1.55
8/1/2018,EUR,0.92
8/1/2018,GBP,0.79
8/2/2018,USD,1.0
8/2/2018,CAD,1.32
8/2/2018,AUD,1.55
8/2/2018,EUR,0.92
8/2/2018,GBP,0.79
8/3/2018,USD,1.0
8/3/2018,CAD,1.32
8/3/2018,AUD,1.55
8/3/2018,EUR,0.92
8/3/2018,GBP,0.79
8/4/2018,USD,1.0
8/4/2018,CAD,1.32
8/4/2018,AUD,1.55
8/4/2018,EUR,0.92
8/4/2018,GBP,0.79
8/5/2018,USD,1.0
8/5/2018,CAD,1.32
8/5/2018,AUD,1.55
8/5/2018,EUR,0.92
8/5/2018,GBP,0.79
8/6/2018,USD,1.0
8/6/2018,CAD,1.32
8/6/2018,AUD,1.55
8/6/2018,EUR,0.92
8/6/2018,GBP,0.79
8/7/2018,USD,1.0
8/7/2018,CAD,1.32
8/7/2018,AUD,1.55
8/7/2018,EUR,0.92
8/7/2018,GBP,0.79
8/8/2018,USD,1.0
8/8/2018,CAD,1.32
8/8/2018,AUD,1.55
8/8/2018,EUR,0.92
8/8/2018,GBP,0.79
8/9/2018,USD,1.0
8/9/2018,CAD,1.32
8/9/2018,AUD,1.55
8/9/2018,EUR,0.92
8/9/2018,GBP,0.79
8/10/2018,USD,1.0
8/10/2018,CAD,1.32
8/10/2018,AUD,1.55
8/10/2018,EUR,0.92
8/10/2018,GBP,0.79
8/11/2018,USD,1.0
8/11/2018,CAD,1.32
8/11/2018,AUD,1.55
8/11/2018,EUR,0.92
8/11/2018,GBP,0.79
8/12/2018,USD,1.0
8/12/2018,CAD,1.32
8/12/2018,AUD,1.55
8/12/2018,EUR,0.92
8/12/2018,GBP,0.79
8/13/2018,USD,1.0
8/13/2018,CAD,1.32
8/13/2018,AUD,1.55
8/13/2018,EUR,0.92
8/13/2018,GBP,0.79
8/14/2018,USD,1.0
8/14/2018,CAD,1.32
8/14/2018,AUD,1.55
8/14/2018,EUR,0.92
8/14/2018,GBP,0.79
8/15/2018,USD,1.0
8/15/2018,CAD,1.32
8/15/2018,AUD,1.55
8/15/2018,EUR,0.92
8/15/2018,GBP,0.79
8/16/2018,USD,1.0
8/16/2018,CAD,1.32
8/16/2018,AUD,1.55
8/16/2018,EUR,0.92
8/16/2018,GBP,0.79
8/17/2018,USD,1.0
8/17/2018,CAD,1.32
8/17/2018,AUD,1.55
8/17/2018,EUR,0.92
8/17/2018,GBP,0.79
8/18/2018,USD,1.0
8/18/2018,CAD,1.32
8/18/2018,AUD,1.55
8/18/2018,EUR,0.92
8/18/2018,GBP,0.79
8/19/2018,USD,1.0
8/19/2018,CAD,1.32
8/19/2018,AUD,1.55
8/19/2018,EUR,0.92
8/19/2018,GBP,0.79
8/20/2018,USD,1.0
8/20/2018,CAD,1.32
8/20/2018,AUD,1.55
8/20/2018,EUR,0.92
8/20/2018,GBP,0.79
8/21/2018,USD,1.0
8/21/2018,CAD,1.32
8/21/2018,AUD,1.55
8/21/2018,EUR,0.92
8/21/2018,GBP,0.79
8/22/2018,USD,1.0
8/22/2018,CAD,1.32
8/22/2018,AUD,1.55
8/22/2018,EUR,0.92
8/22/2018,GBP,0.79
8/23/2018,USD,1.0
8/23/2018,CAD,1.32
8/23/2018,AUD,1.55
8/23/2018,EUR,0.92
8/23/2018,GBP,0.79
8/24/2018,USD,1.0
8/24/2018,CAD,1.32
8/24/2018,AUD,1.55
8/24/2018,EUR,0.92
8/24/2018,GBP,0.79
8/25/2018,USD,1.0
8/25/2018,CAD,1.32
8/25/2018,AUD,1.55
8/25/2018,EUR,0.92
8/25/2018,GBP,0.79
8/26/2018,USD,1.0
8/26/2018,CAD,1.32
8/26/2018,AUD,1.55
8/26/2018,EUR,0.92
8/26/2018,GBP,0.79
8/27/2018,USD,1.0
8/27/2018,CAD,1.32
8/27/2018,AUD,1.55
8/27/2018,EUR,0.92
8/27/2018,GBP,0.79
8/28/2018,USD,1.0
8/28/2018,CAD,1.32
8/28/2018,AUD,1.55
8/28/2018,EUR,0.92
8/28/2018,GBP,0.79
8/29/2018,USD,1.0
8/29/2018,CAD,1.32
8/29/2018,AUD,1.55
8/29/2018,EUR,0.92
8/29/2018,GBP,0.79
8/30/2018,USD,1.0
8/30/2018,CAD,1.32
8/30/2018,AUD,1.55
8/30/2018,EUR,0.92
8/30/2018,GBP,0.79
8/31/2018,USD,1.0
8/31/2018,CAD,1.32
8/31/2018,AUD,1.55
8/31/2018,EUR,0.92
8/31/2018,GBP,0.79
9/1/2018,USD,1.0
9/1/2018,CAD,1.32
9/1/2018,AUD,1.55
9/1/2018,EUR,0.92
9/1/2018,GBP,0.79
9/2/2018,USD,1.0
9/2/2018,CAD,1.32
9/2/2018,AUD,1.55
9/2/2018,EUR,0.92
9/2/2018,GBP,0.79
9/3/2018,USD,1.0
9/3/2018,CAD,1.32
9/3/2018,AUD,1.55
9/3/2018,EUR,0.92
9/3/2018,GBP,0.79
9/4/2018,USD,1.0
9/4/2018,CAD,1.32
9/4/2018,AUD,1.55
9/4/2018,EUR,0.92
9/4/2018,GBP,0.79
9/5/2018,USD,1.0
9/5/2018,CAD,1.32
9/5/2018,AUD,1.55
9/5/2018,EUR,0.92
9/5/2018,GBP,0.79
9/6/2018,USD,1.0
9/6/2018,CAD,1.32
9/6/2018,AUD,1.55
9/6/2018,EUR,0.92
9/6/2018,GBP,0.79
9/7/2018,USD,1.0
9/7/2018,CAD,1.32
9/7/2018,AUD,1.55
9/7/2018,EUR,0.92
9/7/2018,GBP,0.79
9/8/2018,USD,1.0
9/8/2018,CAD,1.32
9/8/2018,AUD,1.55
9/8/2018,EUR,0.92
9/8/2018,GBP,0.79
9/9/2018,USD,1.0
9/9/2018,CAD,1.32
9/9/2018,AUD,1.55
9/9/2018,EUR,0.92
9/9/2018,GBP,0.79
9/10/2018,USD,1.0
9/10/2018,CAD,1.32
9/10/2018,AUD,1.55
9/10/2018,EUR,0.92
9/10/2018,GBP,0.79
9/11/2018,USD,1.0
9/11/2018,CAD,1.32
9/11/2018,AUD,1.55
9/11/2018,EUR,0.92
9/11/2018,GBP,0.79
9/12/2018,USD,1.0
9/12/2018,CAD,1.32
9/12/2018,AUD,1.55
9/12/2018,EUR,0.92
9/12/2018,GBP,0.79
9/13/2018,USD,1.0
9/13/2018,CAD,1.32
9/13/2018,AUD,1.55
9/13/2018,EUR,0.92
9/13/2018,GBP,0.79
9/14/2018,USD,1.0
9/14/2018,CAD,1.32
9/14/2018,AUD,1.55
9/14/2018,EUR,0.92
9/14/2018,GBP,0.79
9/15/2018,USD,1.0
9/15/2018,CAD,1.32
9/15/2018,AUD,1.55
9/15/2018,EUR,0.92
9/15/2018,GBP,0.79
9/16/2018,USD,1.0
9/16/2018,CAD,1.32
9/16/2018,AUD,1.55
9/16/2018,EUR,0.92
9/16/2018,GBP,0.79
9/17/2018,USD,1.0
9/17/2018,CAD,1.32
9/17/2018,AUD,1.55
9/17/2018,EUR,0.92
9/17/2018,GBP,0.79
9/18/2018,USD,1.0
9/18/2018,CAD,1.32
9/18/2018,AUD,1.55
9/18/2018,EUR,0.92
9/18/2018,GBP,0.79
9/19/2018,USD,1.0
9/19/2018,CAD,1.32
9/19/2018,AUD,1.55
9/19/2018,EUR,0.92
9/19/2018,GBP,0.79
9/20/2018,USD,1.0
9/20/2018,CAD,1.32
9/20/2018,AUD,1.55
9/20/2018,EUR,0.92
9/20/2018,GBP,0.79
9/21/2018,USD,1.0
9/21/2018,CAD,1.32
9/21/2018,AUD,1.55
9/21/2018,EUR,0.92
9/21/2018,GBP,0.79
9/22/2018,USD,1.0
9/22/2018,CAD,1.32
9/22/2018,AUD,1.55
9/22/2018,EUR,0.92
9/22/2018,GBP,0.79
9/23/2018,USD,1.0
9/23/2018,CAD,1.32
9/23/2018,AUD,1.55
9/23/2018,EUR,0.92
9/23/2018,GBP,0.79
9/24/2018,USD,1.0
9/24/2018,CAD,1.32
9/24/2018,AUD,1.55
9/24/2018,EUR,0.92
9/24/2018,GBP,0.79
9/25/2018,USD,1.0
9/25/2018,CAD,1.32
9/25/2018,AUD,1.55
9/25/2018,EUR,0.92
9/25/2018,GBP,0.79
9/26/2018,USD,1.0
9/26/2018,CAD,1.32
9/26/2018,AUD,1.55
9/26/2018,EUR,0.92
9/26/2018,GBP,0.79
9/27/2018,USD,1.0
9/27/2018,CAD,1.32
9/27/2018,AUD,1.55
9/27/2018,EUR,0.92
9/27/2018,GBP,0.79
9/28/2018,USD,1.0
9/28/2018,CAD,1.32
9/28/2018,AUD,1.55
9/28/2018,EUR,0.92
9/28/2018,GBP,0.79
9/29/2018,USD,1.0
9/29/2018,CAD,1.32
9/29/2018,AUD,1.55
9/29/2018,EUR,0.92
9/29/2018,GBP,0.79
9/30/2018,USD,1.0
9/30/2018,CAD,1.32
9/30/2018,AUD,1.55
9/30/2018,EUR,0.92
9/30/2018,GBP,0.79
10/1/2018,USD,1.0
10/1/2018,CAD,1.32
10/1/2018,AUD,1.55
10/1/2018,EUR,0.92
10/1/2018,GBP,0.79
10/2/2018,USD,1.0
10/2/2018,CAD,1.32
10/2/2018,AUD,1.55
10/2/2018,EUR,0.92
10/2/2018,GBP,0.79
10/3/2018,USD,1.0
10/3/2018,CAD,1.32
10/3/2018,AUD,1.55
10/3/2018,EUR,0.92
10/3/2018,GBP,0.79
10/4/2018,USD,1.0
10/4/2018,CAD,1.32
10/4/2018,AUD,1.55
10/4/2018,EUR,0.92
10/4/2018,GBP,0.79
10/5/2018,USD,1.0
10/5/2018,CAD,1.32
10/5/2018,AUD,1.55
10/5/2018,EUR,0.92
10/5/2018,GBP,0.79
10/6/2018,USD,1.0
10/6/2018,CAD,1.32
10/6/2018,AUD,1.55
10/6/2018,EUR,0.92
10/6/2018,GBP,0.79
10/7/2018,USD,1.0
10/7/2018,CAD,1.32
10/7/2018,AUD,1.55
10/7/2018,EUR,0.92
10/7/2018,GBP,0.79
10/8/2018,USD,1.0
10/8/2018,CAD,1.32
10/8/2018,AUD,1.55
10/8/2018,EUR,0.92
10/8/2018,GBP,0.79
10/9/2018,USD,1.0
10/9/2018,CAD,1.32
10/9/2018,AUD,1.55
10/9/2018,EUR,0.92
10/9/2018,GBP,0.79
10/10/2018,USD,1.0
10/10/2018,CAD,1.32
10/10/2018,AUD,1.55
10/10/2018,EUR,0.92
10/10/2018,GBP,0.79
10/11/2018,USD,1.0
10/11/2018,CAD,1.32
10/11/2018,AUD,1.55
10/11/2018,EUR,0.92
10/11/2018,GBP,0.79
10/12/2018,USD,1.0
10/12/2018,CAD,1.32
10/12/2018,AUD,1.55
10/12/2018,EUR,0.92
10/12/2018,GBP,0.79
10/13/2018,USD,1.0
10/13/2018,CAD,1.32
10/13/2018,AUD,1.55
10/13/2018,EUR,0.92
10/13/2018,GBP,0.79
10/14/2018,USD,1.0
10/14/2018,CAD,1.32
10/14/2018,AUD,1.55
10/14/2018,EUR,0.92
10/14/2018,GBP,0.79
10/15/2018,USD,1.0
10/15/2018,CAD,1.32
10/15/2018,AUD,1.55
10/15/2018,EUR,0.92
10/15/2018,GBP,0.79
10/16/2018,USD,1.0
10/16/2018,CAD,1.32
10/16/2018,AUD,1.55
10/16/2018,EUR,0.92
10/16/2018,GBP,0.79
10/17/2018,USD,1.0
10/17/2018,CAD,1.32
10/17/2018,AUD,1.55
10/17/2018,EUR,0.92
10/17/2018,GBP,0.79
10/18/2018,USD,1.0
10/18/2018,CAD,1.32
10/18/2018,AUD,1.55
10/18/2018,EUR,0.92
10/18/2018,GBP,0.79
10/19/2018,USD,1.0
10/19/2018,CAD,1.32
10/19/2018,AUD,1.55
10/19/2018,EUR,0.92
10/19/2018,GBP,0.79
10/20/2018,USD,1.0
10/20/2018,CAD,1.32
10/20/2018,AUD,1.55
10/20/2018,EUR,0.92
10/20/2018,GBP,0.79
10/21/2018,USD,1.0
10/21/2018,CAD,1.32
10/21/2018,AUD,1.55
10/21/2018,EUR,0.92
10/21/2018,GBP,0.79
10/22/2018,USD,1.0
10/22/2018,CAD,1.32
10/22/2018,AUD,1.55
10/22/2018,EUR,0.92
10/22/2018,GBP,0.79
10/23/2018,USD,1.0
10/23/2018,CAD,1.32
10/23/2018,AUD,1.55
10/23/2018,EUR,0.92
10/23/2018,GBP,0.79
10/24/2018,USD,1.0
10/24/2018,CAD,1.32
10/24/2018,AUD,1.55
10/24/2018,EUR,0.92
10/24/2018,GBP,0.79
10/25/2018,USD,1.0
10/25/2018,CAD,1.32
10/25/2018,AUD,1.55
10/25/2018,EUR,0.92
10/25/2018,GBP,0.79
10/26/2018,USD,1.0
10/26/2018,CAD,1.32
10/26/2018,AUD,1.55
10/26/2018,EUR,0.92
10/26/2018,GBP,0.79
10/27/2018,USD,1.0
10/27/2018,CAD,1.32
10/27/2018,AUD,1.55
10/27/2018,EUR,0.92
10/27/2018,GBP,0.79
10/28/2018,USD,1.0
10/28/2018,CAD,1.32
10/28/2018,AUD,1.55
10/28/2018,EUR,0.92
10/28/2018,GBP,0.79
10/29/2018,USD,1.0
10/29/2018,CAD,1.32
10/29/2018,AUD,1.55
10/29/2018,EUR,0.92
10/29/2018,GBP,0.79
10/30/2018,USD,1.0
10/30/2018,CAD,1.32
10/30/2018,AUD,1.55
10/30/2018,EUR,0.92
10/30/2018,GBP,0.79
10/31/2018,USD,1.0
10/31/2018,CAD,1.32
10/31/2018,AUD,1.55
10/31/2018,EUR,0.92
10/31/2018,GBP,0.79
11/1/2018,USD,1.0
11/1/2018,CAD,1.32
11/1/2018,AUD,1.55
11/1/2018,EUR,0.92
11/1/2018,GBP,0.79
11/2/2018,USD,1.0
11/2/2018,CAD,1.32
11/2/2018,AUD,1.55
11/2/2018,EUR,0.92
11/2/2018,GBP,0.79
11/3/2018,USD,1.0
11/3/2018,CAD,1.32
11/3/2018,AUD,1.55
11/3/2018,EUR,0.92
11/3/2018,GBP,0.79
11/4/2018,USD,1.0
11/4/2018,CAD,1.32
11/4/2018,AUD,1.55
11/4/2018,EUR,0.92
11/4/2018,GBP,0.79
11/5/2018,USD,1.0
11/5/2018,CAD,1.32
11/5/2018,AUD,1.55
11/5/2018,EUR,0.92
11/5/2018,GBP,0.79
11/6/2018,USD,1.0
11/6/2018,CAD,1.32
11/6/2018,AUD,1.55
11/6/2018,EUR,0.92
11/6/2018,GBP,0.79
11/7/2018,USD,1.0
11/7/2018,CAD,1.32
11/7/2018,AUD,1.55
11/7/2018,EUR,0.92
11/7/2018,GBP,0.79
11/8/2018,USD,1.0
11/8/2018,CAD,1.32
11/8/2018,AUD,1.55
11/8/2018,EUR,0.92
11/8/2018,GBP,0.79
11/9/2018,USD,1.0
11/9/2018,CAD,1.32
11/9/2018,AUD,1.55
11/9/2018,EUR,0.92
11/9/2018,GBP,0.79
11/10/2018,USD,1.0
11/10/2018,CAD,1.32
11/10/2018,AUD,1.55
11/10/2018,EUR,0.92
11/10/2018,GBP,0.79
11/11/2018,USD,1.0
11/11/2018,CAD,1.32
11/11/2018,AUD,1.55
11/11/2018,EUR,0.92
11/11/2018,GBP,0.79
11/12/2018,USD,1.0
11/12/2018,CAD,1.32
11/12/2018,AUD,1.55
11/12/2018,EUR,0.92
11/12/2018,GBP,0.79
11/13/2018,USD,1.0
11/13/2018,CAD,1.32
11/13/2018,AUD,1.55
11/13/2018,EUR,0.92
11/13/2018,GBP,0.79
11/14/2018,USD,1.0
11/14/2018,CAD,1.32
11/14/2018,AUD,1.55
11/14/2018,EUR,0.92
11/14/2018,GBP,0.79
11/15/2018,USD,1.0
11/15/2018,CAD,1.32
11/15/2018,AUD,1.55
11/15/2018,EUR,0.92
11/15/2018,GBP,0.79
11/16/2018,USD,1.0
11/16/2018,CAD,1.32
11/16/2018,AUD,1.55
11/16/2018,EUR,0.92
11/16/2018,GBP,0.79
11/17/2018,USD,1.0
11/17/2018,CAD,1.32
11/17/2018,AUD,1.55
11/17/2018,EUR,0.92
11/17/2018,GBP,0.79
11/18/2018,USD,1.0
11/18/2018,CAD,1.32
11/18/2018,AUD,1.55
11/18/2018,EUR,0.92
11/18/2018,GBP,0.79
11/19/2018,USD,1.0
11/19/2018,CAD,1.32
11/19/2018,AUD,1.55
11/19/2018,EUR,0.92
11/19/2018,GBP,0.79
11/20/2018,USD,1.0
11/20/2018,CAD,1.32
11/20/2018,AUD,1.55
11/20/2018,EUR,0.92
11/20/2018,GBP,0.79
11/21/2018,USD,1.0
11/21/2018,CAD,1.32
11/21/2018,AUD,1.55
11/21/2018,EUR,0.92
11/21/2018,GBP,0.79
11/22/2018,USD,1.0
11/22/2018,CAD,1.32
11/22/2018,AUD,1.55
11/22/2018,EUR,0.92
11/22/2018,GBP,0.79
11/23/2018,USD,1.0
11/23/2018,CAD,1.32
11/23/2018,AUD,1.55
11/23/2018,EUR,0.92
11/23/2018,GBP,0.79
11/24/2018,USD,1.0
11/24/2018,CAD,1.32
11/24/2018,AUD,1.55
11/24/2018,EUR,0.92
11/24/2018,GBP,0.79
11/25/2018,USD,1.0
11/25/2018,CAD,1.32
11/25/2018,AUD,1.55
11/25/2018,EUR,0.92
11/25/2018,GBP,0.79
11/26/2018,USD,1.0
11/26/2018,CAD,1.32
11/26/2018,AUD,1.55
11/26/2018,EUR,0.92
11/26/2018,GBP,0.79
11/27/2018,USD,1.0
11/27/2018,CAD,1.32
11/27/2018,AUD,1.55
11/27/2018,EUR,0.92
11/27/2018,GBP,0.79
11/28/2018,USD,1.0
11/28/2018,CAD,1.32
11/28/2018,AUD,1.55
11/28/2018,EUR,0.92
11/28/2018,GBP,0.79
11/29/2018,USD,1.0
11/29/2018,CAD,1.32
11/29/2018,AUD,1.55
11/29/2018,EUR,0.92
11/29/2018,GBP,0.79
11/30/2018,USD,1.0
11/30/2018,CAD,1.32
11/30/2018,AUD,1.55
11/30/2018,EUR,0.92
11/30/2018,GBP,0.79
12/1/2018,USD,1.0
12/1/2018,CAD,1.32
12/1/2018,AUD,1.55
12/1/2018,EUR,0.92
12/1/2018,GBP,0.79
12/2/2018,USD,1.0
12/2/2018,CAD,1.32
12/2/2018,AUD,1.55
12/2/2018,EUR,0.92
12/2/2018,GBP,0.79
12/3/2018,USD,1.0
12/3/2018,CAD,1.32
12/3/2018,AUD,1.55
12/3/2018,EUR,0.92
12/3/2018,GBP,0.79
12/4/2018,USD,1.0
12/4/2018,CAD,1.32
12/4/2018,AUD,1.55
12/4/2018,EUR,0.92
12/4/2018,GBP,0.79
12/5/2018,USD,1.0
12/5/2018,CAD,1.32
12/5/2018,AUD,1.55
12/5/2018,EUR,0.92
12/5/2018,GBP,0.79
12/6/2018,USD,1.0
12/6/2018,CAD,1.32
12/6/2018,AUD,1.55
12/6/2018,EUR,0.92
12/6/2018,GBP,0.79
12/7/2018,USD,1.0
12/7/2018,CAD,1.32
12/7/2018,AUD,1.55
12/7/2018,EUR,0.92
12/7/2018,GBP,0.79
12/8/2018,USD,1.0
12/8/2018,CAD,1.32
12/8/2018,AUD,1.55
12/8/2018,EUR,0.92
12/8/2018,GBP,0.79
12/9/2018,USD,1.0
12/9/2018,CAD,1.32
12/9/2018,AUD,1.55
12/9/2018,EUR,0.92
12/9/2018,GBP,0.79
12/10/2018,USD,1.0
12/10/2018,CAD,1.32
12/10/2018,AUD,1.55
12/10/2018,EUR,0.92
12/10/2018,GBP,0.79
12/11/2018,USD,1.0
12/11/2018,CAD,1.32
12/11/2018,AUD,1.55
12/11/2018,EUR,0.92
12/11/2018,GBP,0.79
12/12/2018,USD,1.0
12/12/2018,CAD,1.32
12/12/2018,AUD,1.55
12/12/2018,EUR,0.92
12/12/2018,GBP,0.79
12/13/2018,USD,1.0
12/13/2018,CAD,1.32
12/13/2018,AUD,1.55
12/13/2018,EUR,0.92
12/13/2018,GBP,0.79
12/14/2018,USD,1.0
12/14/2018,CAD,1.32
12/14/2018,AUD,1.55
12/14/2018,EUR,0.92
12/14/2018,GBP,0.79
12/15/2018,USD,1.0
12/15/2018,CAD,1.32
12/15/2018,AUD,1.55
12/15/2018,EUR,0.92
12/15/2018,GBP,0.79
12/16/2018,USD,1.0
12/16/2018,CAD,1.32
12/16/2018,AUD,1.55
12/16/2018,EUR,0.92
12/16/2018,GBP,0.79
12/17/2018,USD,1.0
12/17/2018,CAD,1.32
12/17/2018,AUD,1.55
12/17/2018,EUR,0.92
12/17/2018,GBP,0.79
12/18/2018,USD,1.0
12/18/2018,CAD,1.32
12/18/2018,AUD,1.55
12/18/2018,EUR,0.92
12/18/2018,GBP,0.79
12/19/2018,USD,1.0
12/19/2018,CAD,1.32
12/19/2018,AUD,1.55
12/19/2018,EUR,0.92
12/19/2018,GBP,0.79
12/20/2018,USD,1.0
12/20/2018,CAD,1.32
12/20/2018,AUD,1.55
12/20/2018,EUR,0.92
12/20/2018,GBP,0.79
12/21/2018,USD,1.0
12/21/2018,CAD,1.32
12/21/2018,AUD,1.55
12/21/2018,EUR,0.92
12/21/2018,GBP,0.79
12/22/2018,USD,1.0
12/22/2018,CAD,1.32
12/22/2018,AUD,1.55
12/22/2018,EUR,0.92
12/22/2018,GBP,0.79
12/23/2018,USD,1.0
12/23/2018,CAD,1.32
12/23/2018,AUD,1.55
12/23/2018,EUR,0.92
12/23/2018,GBP,0.79
12/24/2018,USD,1.0
12/24/2018,CAD,1.32
12/24/2018,AUD,1.55
12/24/2018,EUR,0.92
12/24/2018,GBP,0.79
12/25/2018,USD,1.0
12/25/2018,CAD,1.32
12/25/2018,AUD,1.55
12/25/2018,EUR,0.92
12/25/2018,GBP,0.79
12/26/2018,USD,1.0
12/26/2018,CAD,1.32
12/26/2018,AUD,1.55
12/26/2018,EUR,0.92
12/26/2018,GBP,0.79
12/27/2018,USD,1.0
12/27/2018,CAD,1.32
12/27/2018,AUD,1.55
12/27/2018,EUR,0.92
12/27/2018,GBP,0.79
12/28/2018,USD,1.0
12/28/2018,CAD,1.32
12/28/2018,AUD,1.55
12/28/2018,EUR,0.92
12/28/2018,GBP,0.79
12/29/2018,USD,1.0
12/29/2018,CAD,1.32
12/29/2018,AUD,1.55
12/29/2018,EUR,0.92
12/29/2018,GBP,0.79
12/30/2018,USD,1.0
